PuzzleBoard	SolvedBoard
.4.397..55.91.24..2....5........1..97..9.8..44..5........7....2..72.49.33..859.7.	146397285579182436283645197638471529751928364492536718915763842867214953324859671
.16.7.5.4847.....29....41.756.4..37.4.......9.38..7.256.45....37.....2562.3.1.94.	316279584847351692925864137569482371472135869138697425694528713781943256253716948
...42.5......1..262..3....7873.6.4..469...278..1.4.6931....4..534..7......6.32...	637428519984715326215396847873269451469153278521847693192684735348571962756932184
.46.27.5151..9..76.3..16...6.8.4.....9.753.6.....8.1.9...43..1.48..6..9726.97.48.	846327951512894376937516824628149735194753268375682149759438612483261597261975483
239..87....4.6.......3.149.....27.39..7...8..98.43.....931.6.......9.5....12..973	239548716174962358658371492415827639327619845986435127793156284842793561561284973
9...8.2..7..42.9....4.7.183.97.415.....792.....635.72.379.6.8....8.39..7..2.1...5	953186274781423956624975183297641538835792461146358729379564812518239647462817395
2513.9.6....24.58......61..415.....232..1..489.....715..86......62.78....9.1.3876	251389467679241583843756129415867932327915648986432715738694251162578394594123876
6.7.....889.....63...4.6.5.31....9..7.98214.5..8....21.8.3.2...47.....922.....8.6	657293148894715263123486759312654987769821435548937621986372514475168392231549876
.12.98....4......8.3..4726..57.82...92.463.87...71.32..7862..3.2......7....37.85.	612598743745236198839147265357982416921463587486715329578624931293851674164379852
682.5.974..1.7....357..41..7..4..8...2..6..4...6..5..2..96..257....3.4..874.2.639	682153974941276583357894126793412865528769341416385792139648257265937418874521639
...4231...1....5..23..65.....63.2.5.9.86543.1.5.8.74.....73..94..3....8...7589...	875423169614978532239165847746312958928654371351897426582731694193246785467589213
.946...71.85..9.........54...3..5..8.78...45.5..8..6...32.........5..39.95...318.	394652871785149236621387549463275918278916453519834627132498765847561392956723184
958..2..3.4.9..2..672..8..58....61.....549.....48....94..2..576..9..4.3.7..6..941	958462713341975268672138495897326154216549387534817629483291576169754832725683941
3...8...118...4..2.257....82.3....7.4.18356.9.5....3.47....824.8..3...565...4...7	347289561189564732625713498263491875471835629958672314796158243814327956532946187
.42.13978.1.4..3..8.32.764..8...2.....5.8.7.....9...5..948.51.6..1..9.8.36812.59.	642513978719468325853297641986752413425381769137946852294875136571639284368124597
93...5........9...41.637....739.2.6...1.7.2...2.3.671....593.46...4........7...25	932145687756289431418637592573912864691874253824356719287593146365421978149768325
.2671........3.7.4...9...2..1.5298.7..2...1..3.7186.5..6...1...2.1.6........9726.	426715983958632714173948625614529837582374196397186452769251348241863579835497261
.54281763.......21........8..2.6..797968.351454..1.6..6........42.......81734529.	954281763368957421271436958182564379796823514543719682639172845425698137817345296
7.6..2.1..48...73...19....2..738.4..6.3.4.9.8..2.916..1....93...29...14..7.1..2.5	796832514248615739531974862957386421613247958482591673165429387329758146874163295
84.9.7.....58.67.3..6..5841..7.8...4...253...6...7.3..9627..1..5.81.24.....5.8.76	843917625215846793796325841327689514184253967659471382962734158578162439431598276
.3..1...8..8....251.2.956.7.9.1.28.3..7.3.4..4.39.8.5.3.478.5.275....3..8...5..6.	536217948978463125142895637695142873287536419413978256364781592759624381821359764
792.....6.8......76.192...456.3.....8.76912.3.....5.794...197.21......9.9.....831	792843516384156927651927384569372148847691253213485679438519762126738495975264831
..2.731587...4...2......6.76.843.5...57.1.86...9.687.32.5......1...9...583415.2..	942673158761845932583921647628437591357219864419568723295784316176392485834156279
5..82..43......56.43..5..29.43.15..7..7.6.9..9..37.41.39..4..71.14......27..83..4	569821743721439568438657129643915287187264935952378416396542871814796352275183694
.682..1..97......2..49.68...1...9.27...471...74.5...8...67.32..5......68..7..835.	368247195971835642254916873615389427892471536743562981486753219539124768127698354
9...57..281.......7.2.4.8396.7...5.3.2.364.1.1.3...4.6381.9.2.4.......914..12...8	934857162816932745752641839647219583528364917193785426381596274265478391479123658
.4...6..88..72....69.5.47.2..5..1.86....4....48.6..1..2.84.9.57....58..15..3...2.	742196538851723964693584712325971486176845293489632175268419357937258641514367829
..2.......19573.....42.937.7.....5.226..8..494.3.....1.374.62.....92716.......4..	372864915619573824584219376798641532261385749453792681137456298845927163926138457
79...8....5.9...8...8371.....785...2.4..9..3.5...364.....7138...7...5.9....4...51	791548326453962187268371549637854912842197635519236478925713864174685293386429751
...3965..3.75.8619...21..48....2....23..7..95....3....59..82...8421.39.7..6459...	481396572327548619659217348964825731238671495175934286593782164842163957716459823
......9.....2.96376...87.1...7.6.54..3..2..9..86.4.2...6.83...48145.2.....5......	753416982148259637629387415297168543431725896586943271962831754814572369375694128
1.3.....5.69.15.......7..962..56.9.8.71...65.5.6.97..335..2.......75.23.4.....5.7	123946785769815324845372196234561978971438652586297413357629841618754239492183567
...29..1.81.5.3..9.......531......7564..5..9295......836.......5..8.7.31.7..69...	735294816816573249429681753182936475643758192957142368368415927594827631271369584
..87.5.2..17.9........4..1.83..5.7.226.4.7.937.1.6..85.2..7........2.64..8.6.42..	348715926617892354952346817834951762265487193791263485426179538173528649589634271
...6.4.78......3.1....8965...38...6.7.84521.9.5...37...4531....2.9......61.2.8...	591634278486725391372189654923871465768452139154963782845316927239547816617298543
...95.82..6..34...57...6.43.3...1.....6.2.7.....4...3.71.8...52...74..6..93.12...	341957826268134597579286143437691285956328714182475639714863952825749361693512478
25...3..1..6.75..4..794.8....14.8..2.35.6.47.4..5.76....2.591..5..71.2..1..8...57	254683791896175324317942865671498532935261478428537619782359146549716283163824957
....2.8.19..8..5...81.75....15792....76.4.32....63871....25.16...9..7..31.8.6....	567324891934816572281975634315792486876541329492638715743259168659187243128463957
...6...73.....9...3....461..431..59.6..927..4.98..316..217....6...2.....58...6...	859612473164379258372854619243168597615927384798543162421795836936281745587436921
2....67..5.87..6...7...28..9...2.3..3.79614.5..6.5...7..56...7...1..59.8..21....4	213486759548719623679532841954827316327961485186354297895643172431275968762198534
..8..195.59.7..3......9.2....1...89..349.817..29...4....3.6......6..9.13.854..6..	468231957592784361317695248751346892634928175829517436973162584246859713185473629
..9.8.1....74..2...6...5..4..5...6.78269743511.3...4..7..1...6...2..97....8.6.9..	439682175587431296261795834945213687826974351173856429794128563652349718318567942
..7.824.5..4......26...48..4...31.8..26.4.53..3.57...2..21...78......2..6.982.3..	397682415854319726261754893475231689126948537938576142542163978783495261619827354
.57......2367915.4..8.5....6.41.7.9..75.2.14..9.5.47.6....7.4..7.3216859......27.	457368912236791584918452637624187395375629148891534726182975463743216859569843271
..6..8.1.9.8..14.7.1...2....9.2.....8.25941.3.....7.6....3...9.6.97..3.1.3.1..8..	576438219928651437314972658197263584862594173453817962241386795689725341735149826
....2...5.79.6...1.3.4..76284........5.276.8........16714..2.5.5...8.17.6...1....	468721395279365841135498762846159237351276489927843516714932658592684173683517924
.2..9.38.....824....8473.1.584...76.....4.....62...149.5.1279....396.....79.3..2.	425691387317582496698473512584219763931746258762358149856127934243965871179834625
16.3.4......8......589..471.93..2...5.1.9.3.8...5..19.439..582......9......7.8.45	167354289942871536358926471893162754521497368674583192439615827785249613216738945
..3..6...6...95..7.27..35.....18.7.6..65428..4.8.67.....42..93.3..65...2...9..6..	583726194641895327927413568235189746796542813418367259164278935379651482852934671
12....6.9..4..61.73.78..4.2..9....46.15.6.27.27....9..6.3..47.17.26..3..9.1....64	128745639594236187367819452839127546415963278276458913683594721742681395951372864
.6.42.....2...7.45.7..85...732648.5..4..9..2..8.752463...81..3.69.2...7.....76.8.	165423897829167345473985216732648159546391728981752463257819634698234571314576982
..2..3.7...6...4....1.74.2339..16...62.....31...39..4651.23.7....3...8...6.7..3..	842963175736125498951874623395416287624587931187392546519238764473659812268741359
63....8..249.......8..36....5..7419246.....7597235..8....16..3.......528..8....14	637492851249815763185736249853674192461289375972351486524168937316947528798523614
6...183...972....851.9.3...83.574....7..8..3....329.81...6.2.531....794...345...6	642718395397245618518963427831574269279186534456329781784692153165837942923451876
...48.5.359...68.73..25...9.3...1...6.......5...9...6.8...75..27.38...569.5.23...	176489523592316847348257619239561784681742395457938261814675932723894156965123478
28..1.9....95.2..4..37.61..16.......5.73416.2.......17..51.87..6..9.78....1.3..59	286413975719582364453796128168275493597341682324869517935128746642957831871634259
79.43....8.4..291.6.....45..8935.7..4..7.6..8..7.2913..78.....5.165..2.9....83.71	791435826854672913632198457189354762423716598567829134978261345316547289245983671
5.48............549.24...788.1.392..2.......3..712.5.646...37.178............68.5	514867392678392154932451678851639247246578913397124586465983721783215469129746835
...6..7.....87.....79.2..634...68..5.3571429.1..39...774..8.65.....46.....8..7...	381659742264873519579421863497268135835714296126395487743982651952146378618537924
...627.59...13.......5...36489.......2549631.......59489...3.......15...53.942...	348627159956134827172589436489351762725496318613278594891763245264815973537942681
.3...9.1.2....3..6..6.8....6.4.578...8263175...382.6.1....7.1..7..3....5.2.1...7.	438269517257413986196785423614957832982631754573824691349572168761398245825146379
.7..1....6..598.1.58.3.7..9853..6..11.6...8.37..8..9562..6.9.34.3.472..8....8..9.	379214685642598317581367249853926471196745823724831956218659734935472168467183592
........8.1..57.2..23.1...49.72.1...2.4.7.1.6...3.48.25...8.34..4.93..6.3........	759423618418657923623819754987261435234578196165394872572186349841935267396742581
....91..62...7....34...672.67.....32..5.3.4..93.....71.638...94....6...38..34....	587291346296473185341586729674158932125937468938624571763815294412769853859342617
.15783...9...15....8..9.5.12.8........9...2........4.75.4.3..2....85...4...47296.	415783692927615843386294571248367159179548236653921487594136728762859314831472965
93.75.4.....23.6.5.4..9..7....4..7681...7...9879..6....8..6..3.6.5.87.....7.45.26	936751482718234695542698173253419768164873259879526341481962537625387914397145826
6.3.82.....4.6....5.279..3.245..97.3..74.68..8.92..415.2..371.6....4.2.....62.3.7	693182574174365982582794631245819763317456829869273415928537146736941258451628397
..6..83.9...3.6.1..31.7...66..1.793....584....256.3..14...6.29..5.7.9...8.92..5..	276418359948356712531972846684127935193584627725693481417865293352749168869231574
9..72.3....1.36.....241..6.5.......128.1.5.477.......2.4..521.....37.4....7.84..3	956728314471536289832419765569247831283195647714863952348952176625371498197684523
1.7..28..2..8.6.1....75.2...45...12..2..1..9..91...65...8.29....7.1.5..6..63..9.2	167492835259836417384751269745968123623514798891273654438629571972145386516387942
.5.....86.4813.7...7.....51.856..91.....4.....23..164.86.....3...9.5486.53.....9.	351279486648135729972468351485627913196843275723591648867912534219354867534786192
.3.28.95.85..1..6.....3.248.7..63..9..3...5..6..95..2.384.9.....2..4..95.69.72.3.	436287951852419763791635248275163489943728516618954327384591672127346895569872134
.8.9...2.....83596915.....8....398..2.87.13.9..185....1.....26786731.....2...6.8.	683945721472183596915627438746239815258761349391854672134598267867312954529476183
.2..63....3.7...5.1.78.462......7..4.8.641.7.7..5......763.95.2.1...5.3....17..9.	825963147634712859197854623561297384283641975749538261476389512918425736352176498
......29..23.9...5..5...34....9.863.9645.3182.384.6....59...4..4...5.91..12......	847365291123794865695182347571928634964573182238416579759631428486257913312849756
...27.918..4.1952..9..85...916432.......9.......167239...84..5..8175.4..457.23...	635274918874319526192685743916432875723598164548167239269841357381756492457923681
..2.5...1.51.4....7.3.9.8...7.....63.86.3.29.23.....8...8.7.6.4....2.97.9...1.5..	692857341851643729743192856475289163186534297239761485328975614514326978967418532
...74.....4...1.736.8...54..2.39.45...48169...96.24.3..82...7.516.4...8.....78...	213745869549681273678932541821397456354816927796524138482163795167459382935278614
....2....79...6851.1.....37.53687.4..7..1..8..8.45967.56.....1.1498...26....6....	835721964792346851416598237953687142674213589281459673567932418149875326328164795
...5.6.4.36..2..89...91856...6.79.5...2.4.8...4.86.9...98651...67..8..95.5.4.7...	819536742365724189724918563186279354932145876547863921498651237671382495253497618
59...26...61.38.9..8..7.5.2...7...26..62934..72...6...1.2.5..6..5.32.84...89...57	597412638261538794483679512934785126816293475725146983172854369659327841348961257
8.25.......58.27..6.71.92.5.2.....5.3.92581.4.8.....2.4.67.38.9..84.65.......56.7	892537461145862793637149285721694358369258174584371926456723819978416532213985647
4.38...........325.675.91489....8.52.7..6..3.81.3....97856.321.329...........75.3	453821967198746325267539148936178452572964831814352679785693214329415786641287593
