PuzzleBoard	SolvedBoard
......489.....56....6..45...81.937.............587.19...84..2....21.....514......	157362489943785621826914537281593764769241358435876192398457216672138945514629873
.6......7...8.....83..719.5.4....2.6.8.6.2.7.6.2....8.4.859..23.....6...5......1.	261953847795864132834271965147385296389612574652749381418597623973126458526438719
.....7..3.623958...7.......6....43....4...9....35....6.......6...516273.7..4.....	158247693462395817379816452617924385524638971983571246241783569895162734736459128
249....1....632....3...1...9.37....16..423..84....93.6...2...8....394....9....234	249578613817632549536941872923786451651423798478159326364215987782394165195867234
5...32.8.6....4....3478.5...5.2.......3...1.......9.5...5.2781....9....2.9.14...5	517632984628594731934781526759213468283465197146879253465327819871956342392148675
..2.5...1.....75.9..5..4..3..4635...3...2...5...4713..9..7..6..5.83.....7...9.1..	672953841431287569895164273184635792367829415259471386913742658548316927726598134
......86.78.6......6..7..4......6.51...382...64.5......3..5..2......8.95.95......	254193867783624519961875342378946251519382674642517983837459126126738495495261738
.....9...7.....9.3..9.325...9.....721..973..557.....1...789.1..9.4.....8...3.....	351489627782156943649732581493561872128973465576248319267895134934617258815324796
9.....35......61..8..1.3....4....8.7...714...7.9....1....3.8..2..35......98.....4	914827356352496178867153249241935867685714923739682415176348592423579681598261734
..2.9.58..4..3...98..25....38.....7.9...2...5.5.....96....87..11...4..6..76.1.9..	612794583745831629893256714384569172967128435251473896529687341138945267476312958
.8.4.71.3..6.3..2517326..8.....1........5........4.....3..8427652..7.4..7.49.3.5.	285497163496138725173265984659712348847359612312846597931584276528671439764923851
...4....88....92....6.3...79..16..7.6..594..1.2..87..41...5.7....87....97....1...	312475968875619243496238157943162875687594321521387694134956782268743519759821436
51.....92....5..14.4..3....3.7...5..26..7..31..1...6.7....1..8.18..2....62.....79	516784392938256714742931865397162548264875931851493627475319286189627453623548179
..8.3....3...9....4...7..8.843.......6.249.5.......467.8..2...5....5...2....1.9..	278436519316895724495172386843567291761249853952381467689724135137958642524613978
.......4721.....9..78..4...5...2137.16.3.5.82.2389...5...4..72..3.....1974.......	395216847214578693678934251589621374167345982423897165951463728836752419742189536
.7..89..64.............625...5.6..1...19546...9..1.5...647.............29..64..3.	372589146456132987189476253845267319231954678697318524564723891713895462928641735
9..1.5326.3.86......6...81..5...4..1.67...95.2..5...3..85...1......38.6.6934.1..2	978145326132867495546392817359684271867213954214579638785926143421738569693451782
....3.........243.3...658......7.28....246....72.8......439...8.816.........2....	417938652865712439329465871143579286598246317672183594254397168781654923936821745
9..6.8.53...32....8.3.5..........1...76...92...9..........3.6.1....61...69.8.2..5	917648253465327819823159476258796134376415928149283567782534691534961782691872345
....1...9.......24.2..493....2..645346.....123914..8....492..3.98.......2...8....	746213589539768124128549376872196453465837912391452867614925738983671245257384691
1.2.......4...8.6.3864..2.9.1.....3..6.....1..3.....9.4.1..7683.9.1...2.......9.1	172659348945328167386471259718946532269735814534812796451297683697183425823564971
...1..8.2...73........6.1.....673..44.7.1.6.33..854.....5.2........87...8.3..1...	746195832192738546538462197281673954457219683369854271975326418614987325823541769
3...59.74297......5..2............8..15...34..3............8..3......45765.74...8	386159274297864531541237869964321785715986342832475196479518623128693457653742918
45.9.7..2...4..987.......5...4526.7.3.27.18.5.7.8342...3.......641..2...5..6.9.31	456987312213465987987213654894526173362791845175834269739158426641372598528649731
....53...7342..8.5......13.31..2..6....689....4..3..28.85......9.3..5482...34....	196853274734216895852497136318724569527689341649531728485972613973165482261348957
1...7684.894.....66.3..49...1...........9...........8...65..1.85.....237.8913...4	125976843894315726673284951918423675357698412462751389736542198541869237289137564
18...2.......15.8..3..4.751.7.486...86.2.3.75...157.6.798.2..1..1.86.......7...48	185672394947315286236948751579486132861293475423157869798524613314869527652731948
5.69...8....56..422.........1...6.3.46.387.19.2.4...5.........687..49....5...81.4	546912783187563942239874561918256437465387219723491658394125876871649325652738194
........11.5..9.739..1...4..3.2....7.6.....1.5....7.8..5...2..961.4..7.53........	286374591145689273973125648834216957769853412521947386458732169612498735397561824
..75.9....692...5.5.2....7.7.....4..2...5...3..4.....9.8....1.7.7...584....7.85..	137589624869247351542361978796123485218954763354876219685432197973615842421798536
...8......6.3...9.....921.65...796....8.3.7....928...14.562.....9...1.2......8...	951867243762314598843592176534179682218436759679285431485623917396741825127958364
....6....8...1.2.4.17.4236.....57.8.....8.....8.13.....5837.94.6.4.2...1....9....	342968175865713294917542368123457689579286413486139527258371946694825731731694852
91..68...2..49..8.8................7.6.739.5.5................3.8..14..5...67..98	913568742275493681846127539498256317162739854537841926724985163689314275351672498
.9....8..3..2.57.9.2.7..5..8...7.....7..5..4.....3...7..6..9.7.2.93.7..8..1....9.	597163824368245719124798536843971652972856143615432987486529371259317468731684295
...8..129........8.1..4.5........915..25.78..549........3.5..8.8........796..1...	364875129975213468218649537687324915132597846549168273423956781851732694796481352
.163...9....26..3.3...5.67..3.8....5...973...9....6.4..93.4...6.4..92....6...845.	416387592579261834328459671731824965654973128982516743893745216145692387267138459
.2.5.498....1..6.....9....76.9..1.72.........18.7..3.49....7.....4..6....624.8.5.	721564983893172645456983217639841572247635891185729364918357426574296138362418759
.98..6751.....4..........2.7.1.4...5...582...8...1.6.2.8..........4.....6142..57.	498326751152874396367195428721643985946582137835917642583769214279451863614238579
........77196..3........5.1.7...2...3..459..2...7...9.1.6........5..76184........	653214987719685324824973561971862453368459172542731896136528749295347618487196235
.......184..6.1..3.3.....64.1.94.2..35.126.79..7.58.4.74.....5.1..5.2..756.......	296734518475681923831295764618947235354126879927358146749813652183562497562479381
6...98...9.5.6..83784.3.............5..421..8.............1.84624..5.9.7...64...2	632198574915764283784235169821376495579421638463589721357912846246853917198647352
.....6....8..93.143..1...768...3....9.......1....1...346...5..957.94..3....3.....	791456328286793514354182976817639245935824761642517893463275189578941632129368457
63..9.....48...6.9..9..1.4..7..........729..........6..1.9..8..5.7...29.....8..34	632498715148573629759261348975634182861729453324815967413952876587346291296187534
..9....2.86.4.7...37..........5..4....63427....4..8..........54...1.5.72.2....1..	459613827861427593372859641297561438586342719134978265713286954648195372925734186
...5..7.8..5..1....2.7..59.56.2.....9...5...2.....8.59.57..9.3....6..1..3.1..5...	196532748475981326823746591564297813918354672732168459657819234249673185381425967
.......64...6.93.236..5....9.....7.38.......66.5.....8....1..294.39.2...12.......	298731564517649382364258197942586713871493256635127948786315429453962871129874635
.6......33..19..6...2...48.6..38....8..419..6....72..1.78...9...4..57..85......7.	964728513385194267712563489621385794857419326493672851178236945246957138539841672
.....81.51..5.4...7....9........34..29..4..38..36........4....1...9.6..44.21.....	924368175138574926756219843675893412291745638843621597589432761317986254462157389
...7...2.9....2.412........5.9627..46...9...74..5816.3........579.2....8.4...3...	351749826976852341284136579539627184618394257427581693162478935793265418845913762
1...9..4..9..1.73.8.......9..2.6...19.......27...2.3..3.......6.68.4..9..5..3...7	173698245695412738824357169542863971931574682786129354317985426268741593459236817
..8.54..1.5....693..1.....8..75..98.5.4...3.6.89..12..2.....8..873....5.1..82.4..	968354721452187693731296548317562984524978316689431275245713869873649152196825437
4.......8..9..254....4.56.2......9.5..29.43..9.8......8.65.7....932..7..2.......9	425639178769182543381475692674823915152964387938751426816597234593248761247316859
64.9.17.2..2756..............4.7.1.3.23.1.96.9.1.6.8..............1275..2.76.8.41	645981732382756419719342685864579123523814967971263854196435278438127596257698341
5849.6.7.......963693.2......52......7..5..2......85......1.396359.......2.3.4758	584936172217845963693721485435269817871453629962178534748512396359687241126394758
2.....3...8....671...3..9..3.1.5...987.4.1.365...3.1.2..4..3...725....6...8.....7	296187354483925671157346928341652789872491536569738142614273895725819463938564217
3....94...4...59...9.4.7.1.7.9..4......298......7..3.9.7.1.3.8...45...9...39....4	367819425841625937592437816719364258635298741428751369976143582284576193153982674
.5..9....93...8..5.8.....715......3.1...4...7.4......661.....4.2..1...53....5..1.	752491368931768425486325971527689134169243587843517296615832749294176853378954612
9..5...12.152..9...2.6..........5.3..96...52..3.8..........7.6...1..978.78...6..9	968574312415238976327691854872965431196743528534812697259487163641329785783156249
.3..56....7.43.......28...479.845...85.....39...973.459...64.......28.9....59..2.	438156972276439581519287364793845216854612739621973845982364157145728693367591428
514...6..8.....753..6..5.1.923...14.6...3...9.45...387.5.7..9..271.....5..9...271	514873692892461753736295418923587146687134529145926387358712964271649835469358271
.83...516......2.42......7..2.75........8........91.2..3......24.6......752...84.	983472516617538294245619378329756481561284937874391625138945762496827153752163849
96.57...34......7..57.6..........854..4...9..579..........2.79..9......87...81.32	961574283428319576357862149632197854814235967579648321183426795296753418745981632
.98.7.6....6.........6....5.519...8398..2..5626...849.8....2.........7....9.3.52.	598273614436159872127684935751946283984327156263518497845792361312865749679431528
.18.........1..87.6.2...431.......9....439....3.......961...2.5.83..4.........98.	718943526354162879692587431426751398875439612139826754961378245583294167247615983
6.1.2.8.....1.4...2.......118.94...7...876...9...51.827.......3...4.9.....9.8.2.4	691723845835194726274568931183942567452876319967351482748215693526439178319687254
.8.7.4.32.....9.....75.81...9.6.....14.....58.....5.6...38.19.....9.....81.4.6.2.	985714632461239587327568194592687413146392758738145269273851946654923871819476325
.7842...5......8..3...8..4.........44.12.69.72.........1..6...9..9......5...1247.	678421395145379862392685741956738124431256987287194536714863259829547613563912478
.........2..1..7..71..42.8....8562..5.......8..6217....5.36..72..8..1..3.........	864739125293185746715642389149856237572493618386217594951368472428571963637924851
.9.......4.....25962......1..321...4...459...9...731..5......38234.....7.......1.	395124786417368259628597341753216894182459673946873125571642938234981567869735412
7.36..254..247..91....3..78...9...1.....1.....4...3...47..9....23..587..985..41.6	713689254862475391594231678628947513359812467147563982471396825236158749985724136
.......9.546........9....6...4.8.176.5794623.683.7.9...6....3........647.3.......	371864592546129783829753461294385176157946238683271954765418329918532647432697815
4...73.1.5........3.2.5..7.75....94.....9.....46....23.7..6.1.4........2.2.13...7	489673215517942386362851479758326941231794568946518723873269154195487632624135897
...42.97....3..1.2....1.....8476.2.............9.5234.....4....7.8..5....92.81...	851426973946378152237519684184763295523194768679852341365247819718935426492681537
.3......5.54.638....7........1...65..89...21..63...7........1....524.98.9......3.	638912475254763891197485362421397658789654213563821749876539124315246987942178536
.3.1.27.4........9..4..9..1...6..4.2.23.4.61.6.7..1...4..5..9..5........3.62.4.7.	839152764715463829264789531158637492923845617647921358472516983591378246386294175
...3.71..74.56..32.31..46...1...24....3...2....21...9...47..31.12..36.45..94.8...	296387154748561932531294678915872463473659281862143597684725319127936845359418726
